4 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	vaf_lb	vaf_mean	vaf_ub	mu	x	y
0	sample_1	0	SNV_1	0.0663155810477	0.0892018779343	0.11635712139	1	1	1
0	sample_1	1	SNV_2	0.036497266856	0.0547263681592	0.0778099583964	1	1	1
0	sample_1	2	SNV_3	0.0451634360735	0.0662983425414	0.0926601613617	1	1	1
0	sample_1	3	SNV_4	0.131813107953	0.164835164835	0.201984978828	1	1	1
0	sample_1	4	SNV_5	0.0934184642911	0.121693121693	0.154273564486	1	1	0.451873	3	2	0.548127
0	sample_1	5	SNV_6	0.111760636579	0.140776699029	0.173729614174	1	1	1
0	sample_1	6	SNV_7	0.0253999502676	0.0412371134021	0.0622638554167	1	1	1
0	sample_1	7	SNV_8	0.183371120424	0.220994475138	0.261937537621	1	1	0.971922	3	1	0.028078
0	sample_1	8	SNV_9	0.379109341881	0.426136363636	0.474050687689	1	1	1
0	sample_1	9	SNV_10	0.150182733417	0.183673469388	0.220811711256	1	1	0.818001	3	1	0.181999
0	sample_1	10	SNV_11	0.240059226496	0.280423280423	0.323322274936	1	1	1
0	sample_1	11	SNV_12	0.161909745618	0.197802197802	0.237230852172	1	1	1
0	sample_1	12	SNV_13	0.168277841558	0.201877934272	0.238442741049	1	1	1
0	sample_1	13	SNV_14	0.386729425311	0.433333333333	0.480816560375	1	1	1
0	sample_1	14	SNV_15	0.0454642873925	0.0656565656566	0.0907079483157	1	1	1
0	sample_1	15	SNV_16	0.250201688141	0.291005291005	0.334371438977	1	1	1
0	sample_1	16	SNV_17	0.467111302166	0.512953367876	0.558795433585	1	1	1
0	sample_1	17	SNV_18	0.127442232503	0.157894736842	0.191831856105	1	1	1	2	2	0
0	sample_1	18	SNV_19	0.130805800043	0.163157894737	0.199211970416	1	1	1
0	sample_1	19	SNV_20	0.0517076549392	0.0717488789238	0.0960093079577	1	1	1
0	sample_1	20	SNV_21	0.184945673602	0.22009569378	0.25816059368	1	1	1
0	sample_1	21	SNV_22	0.131517158916	0.164021164021	0.200244532894	1	1	0.50442	2	2	0.49558
0	sample_1	22	SNV_23	0.230097964063	0.267605633803	0.307468857681	1	0	0.282222	1	1	0.717778
0	sample_1	23	SNV_24	0.23698557416	0.275362318841	0.316149197245	1	1	0.746755	3	1	0.253245
0	sample_1	24	SNV_25	0.453052310371	0.5	0.546947689629	1	1	1
0	sample_1	25	SNV_26	0.416873354283	0.46192893401	0.507407570824	1	1	1
0	sample_1	26	SNV_27	0.124762595772	0.15625	0.191673329756	1	1	1
0	sample_1	27	SNV_28	0.414254864165	0.454183266932	0.49448658428	1	1	1
0	sample_1	28	SNV_29	0.0551330464877	0.0765550239234	0.102351122406	1	1	0.96546	3	1	0.0345396
0	sample_1	29	SNV_30	0.350949774694	0.390756302521	0.431694769528	1	1	1
0	sample_1	30	SNV_31	0.201238006922	0.239361702128	0.280646874496	1	1	0.984096	3	2	0.0159039
0	sample_1	31	SNV_32	0.0608561334208	0.0852272727273	0.114857447358	1	1	1
0	sample_1	32	SNV_33	0.211913237414	0.251366120219	0.293691785752	1	1	1
0	sample_1	33	SNV_34	0.432020868529	0.475961538462	0.520314796844	1	1	1	2	1	0
0	sample_1	34	SNV_35	0.441397863703	0.485576923077	0.529755982451	1	1	1
0	sample_1	35	SNV_36	0.1438532821	0.175115207373	0.209781896786	1	1	1	2	1	0
0	sample_1	36	SNV_37	0.253261789383	0.291666666667	0.332102571114	1	1	1
0	sample_1	37	SNV_38	0.0181880754443	0.030701754386	0.0478447712021	1	1	0.947728	3	1	0.0522719
0	sample_1	38	SNV_39	0.141717714901	0.174129353234	0.210070971979	1	1	1
0	sample_1	39	SNV_40	0.0290018015588	0.0456852791878	0.0673738001055	1	1	0.878452	2	1	0.121548
0	sample_1	40	SNV_41	0.241204402746	0.284023668639	0.329532067173	1	1	0.704204	3	3	0.295796
0	sample_1	41	SNV_42	0.208381487237	0.247311827957	0.289076902225	1	1	1
0	sample_1	42	SNV_43	0.434622140503	0.478468899522	0.522727365197	1	1	1
0	sample_1	43	SNV_44	0.0533092356552	0.0740740740741	0.0990788533219	1	1	0.753601	3	3	0.246399
0	sample_1	44	SNV_45	0.0368721008745	0.0552763819095	0.0785818030028	1	1	1
0	sample_1	45	SNV_46	0.131072406438	0.16393442623	0.200904198495	1	1	1
0	sample_1	46	SNV_47	0.072829827652	0.0970873786408	0.125596252999	1	1	0.406429	3	3	0.593571
0	sample_1	47	SNV_48	0.0336396875059	0.0515463917526	0.0745692972126	1	1	1
0	sample_1	48	SNV_49	0.182374810448	0.217821782178	0.256396427885	1	1	0.39679	2	0	0.60321
0	sample_1	49	SNV_50	0.050925467019	0.0745341614907	0.103981565348	1	1	0.993393	2	1	0.00660661
1	sample_2	0	SNV_1	0.000844282177924	0.00507614213198	0.015486517619	1	1	1
1	sample_2	1	SNV_2	0.00327622830254	0.01	0.0223778524431	1	1	1
1	sample_2	2	SNV_3	0.000848970574121	0.00510204081633	0.0155645936122	1	1	1
1	sample_2	3	SNV_4	0.0676587472954	0.0918367346939	0.120524605752	1	1	1
1	sample_2	4	SNV_5	0.0757116459514	0.10101010101	0.130589833079	1	1	0.521885	3	2	0.478115
1	sample_2	5	SNV_6	0.0391779580347	0.0576923076923	0.0807854750072	1	1	1
1	sample_2	6	SNV_7	0.00347510162453	0.010582010582	0.0236651838901	1	1	1
1	sample_2	7	SNV_8	0.198383120998	0.236559139785	0.277900974764	1	1	0.957819	3	1	0.0421814
1	sample_2	8	SNV_9	0.300132850984	0.344444444444	0.390444098608	1	1	1
