4 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	vaf_lb	vaf_mean	vaf_ub	mu	x	y
0	sample_1	0	SNV_1	0.0973410755408	0.131818181818	0.172201724629	1	1	0.882149	2	0	0.117851
0	sample_1	1	SNV_2	0.335591789783	0.39175257732	0.450001126475	1	1	1
0	sample_1	2	SNV_3	0.400761752889	0.456730769231	0.513522859342	1	1	0.998091	3	1	0.0019093
0	sample_1	3	SNV_4	0.343719630273	0.399014778325	0.455948301134	1	0	0.00789966	1	1	0.9921
0	sample_1	4	SNV_5	0.390136831959	0.447236180905	0.505175226158	1	1	1
0	sample_1	5	SNV_6	0.0231777418758	0.0437158469945	0.0733399341013	1	1	0.481078	3	2	0.518922
0	sample_1	6	SNV_7	0.372513088799	0.429292929293	0.487329888027	1	1	1
0	sample_1	7	SNV_8	0.764066338617	0.814207650273	0.858145913064	1	0	0.866235	1	1	0.133765
0	sample_1	8	SNV_9	0.501769440375	0.559405940594	0.615793996765	1	1	0.471429	3	1	0.528571
0	sample_1	9	SNV_10	0.358299893642	0.415789473684	0.474982448691	1	1	1
0	sample_1	10	SNV_11	0.376314316829	0.432038834951	0.488997106243	1	1	1
0	sample_1	11	SNV_12	0.35297278355	0.406392694064	0.461395416741	1	1	1
0	sample_1	12	SNV_13	0.365747159228	0.421568627451	0.478625995339	1	1	1
0	sample_1	13	SNV_14	0.361191000489	0.41935483871	0.479242049915	1	1	1
0	sample_1	14	SNV_15	0.412909669309	0.467889908257	0.523272932838	1	1	1
0	sample_1	15	SNV_16	0.348786374932	0.40782122905	0.468605264032	1	1	0.135205	2	0	0.864795
0	sample_1	16	SNV_17	0.354497179197	0.409756097561	0.46665231721	1	1	1
0	sample_1	17	SNV_18	0.32684992419	0.384615384615	0.444528259926	1	1	1
0	sample_1	18	SNV_19	0.317050153945	0.367965367965	0.420773340871	1	1	1
0	sample_1	19	SNV_20	0.452501057174	0.509900990099	0.567300923024	1	1	1
0	sample_1	20	SNV_21	0.382809917346	0.438095238095	0.494604588086	1	1	1
0	sample_1	21	SNV_22	0.0314135623382	0.0549450549451	0.0872616381251	1	1	0.936657	2	1	0.0633425
0	sample_1	22	SNV_23	0.569331012495	0.62331838565	0.675370727509	1	0	0.820323	1	1	0.179677
0	sample_1	23	SNV_24	0.44777170406	0.504901960784	0.562032217508	1	1	1	3	0	0
0	sample_1	24	SNV_25	0.36943121907	0.427807486631	0.487476217681	1	1	1
0	sample_1	25	SNV_26	0.430731204429	0.489583333333	0.548435462237	1	1	1	3	0	0
0	sample_1	26	SNV_27	0.35591944706	0.413978494624	0.473757810263	1	1	1
0	sample_1	27	SNV_28	0.442815923566	0.497737556561	0.552659189556	1	1	0.0643314	2	0	0.935669
0	sample_1	28	SNV_29	0.0426260762621	0.0676328502415	0.100120283104	1	1	1
0	sample_1	29	SNV_30	0.167905741221	0.211267605634	0.259484659499	1	1	0.0643314	3	1	0.935669
0	sample_1	30	SNV_31	0.415926177466	0.472906403941	0.530304067972	1	1	1
0	sample_1	31	SNV_32	0.334437522676	0.38785046729	0.443249023228	1	1	1
0	sample_1	32	SNV_33	0.0244340459927	0.0443349753695	0.0723403556237	1	1	1
0	sample_1	33	SNV_34	0.205450763466	0.252380952381	0.30343096704	1	1	0.0751709	2	2	0.924829
0	sample_1	34	SNV_35	0.426595910765	0.481651376147	0.537110178271	1	1	1
0	sample_1	35	SNV_36	0.431034014026	0.487804878049	0.544991645837	1	1	1
0	sample_1	36	SNV_37	0.0552799886688	0.0815450643777	0.114240179368	1	1	1
0	sample_1	37	SNV_38	0.384206003235	0.440594059406	0.498230559625	1	1	0.996664	2	1	0.00333553
0	sample_1	38	SNV_39	0.000434244321023	0.00520833333333	0.0202250133175	1	0	0.929365	1	1	0.0706349
0	sample_1	39	SNV_40	0.329847870487	0.385	0.44220239455	1	1	0.900278	3	0	0.0997218
0	sample_1	40	SNV_41	0.307381947699	0.359813084112	0.414591883349	1	1	1
0	sample_1	41	SNV_42	0.41439739095	0.46976744186	0.52554313417	1	1	1
0	sample_1	42	SNV_43	0.404745963166	0.460093896714	0.51625577046	1	1	1
