4 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	vaf_lb	vaf_mean	vaf_ub	mu	x	y
0	sample_1	0	SNV_1	0.395322766366	0.431472081218	0.468041736941	1	1	1	2	1	0
0	sample_1	1	SNV_2	0.220673842207	0.251231527094	0.283426230813	1	0	0.226978	1	1	0.773022
0	sample_1	2	SNV_3	0.0502121895583	0.0681818181818	0.0896520238099	1	1	0.380287	3	3	0.619713
0	sample_1	3	SNV_4	0.0204124749874	0.0320855614973	0.0474578655632	1	0	7.52173e-05	1	1	0.999925
0	sample_1	4	SNV_5	0.239875311186	0.272727272727	0.307134356709	1	1	0.883644	2	1	0.116356
0	sample_1	5	SNV_6	0.0198713593424	0.03125	0.0462345479082	1	1	0.994598	3	3	0.00540167
0	sample_1	6	SNV_7	0.364435620793	0.399038461538	0.43445072546	1	1	1
0	sample_1	7	SNV_8	0.079309469586	0.0986547085202	0.120659917808	1	1	0.907754	2	2	0.0922464
0	sample_1	8	SNV_9	0.0285329934173	0.0418848167539	0.0587789605676	1	1	0.999307	3	3	0.000693266
0	sample_1	9	SNV_10	0.0340147570741	0.0478468899522	0.064793542816	1	1	0.835507	2	0	0.164493
0	sample_1	10	SNV_11	0.208267088691	0.238578680203	0.270886843611	1	1	1
0	sample_1	11	SNV_12	0.139449085324	0.165803108808	0.194728256535	1	1	0.903921	2	0	0.0960792
0	sample_1	12	SNV_13	0.167545916235	0.19587628866	0.226425304709	1	1	1
0	sample_1	13	SNV_14	0.0139944762545	0.0231481481481	0.0355520368736	1	1	1
0	sample_1	14	SNV_15	0.0171589132306	0.0284090909091	0.0435442220305	1	1	1
0	sample_1	15	SNV_16	0.0363090213391	0.0510204081633	0.0690442926829	1	1	1
0	sample_1	16	SNV_17	0.203218645533	0.234042553191	0.266896778121	1	1	1
0	sample_1	17	SNV_18	0.0322823119259	0.0463917525773	0.0637933960473	1	1	1
0	sample_1	18	SNV_19	0.452846881073	0.491525423729	0.530203966385	1	1	1
0	sample_1	19	SNV_20	0.179876173605	0.209944751381	0.242368097297	1	1	0.472286	2	1	0.527714
0	sample_1	20	SNV_21	0.106022364042	0.128571428571	0.153765136472	1	0	0.168729	1	1	0.831271
0	sample_1	21	SNV_22	0.187852184959	0.216748768473	0.247548719763	1	1	1
0	sample_1	22	SNV_23	0.132439629212	0.15763546798	0.185289437361	1	1	1
0	sample_1	23	SNV_24	0.17849512676	0.209302325581	0.242522136359	1	0	0.00265021	1	1	0.99735
0	sample_1	24	SNV_25	0.0187762784626	0.0295566502463	0.0437533370319	1	1	1
0	sample_1	25	SNV_26	0.0232092688137	0.035175879397	0.0505261522831	1	1	1
0	sample_1	26	SNV_27	0.290268622005	0.324607329843	0.360157992075	1	1	0.124247	3	2	0.875753
0	sample_1	27	SNV_28	0.0268187314919	0.0394088669951	0.0553392425296	1	1	1
0	sample_1	28	SNV_29	0.0189663203249	0.0298507462687	0.0441844621241	1	1	1
0	sample_1	29	SNV_30	0.028232231865	0.0414507772021	0.0581762835469	1	1	1
0	sample_1	30	SNV_31	0.182241342878	0.210784313725	0.241207360497	1	1	1
0	sample_1	31	SNV_32	0.0385065620191	0.0540540540541	0.073102305885	1	1	0.999994	3	0	5.86967e-06
0	sample_1	32	SNV_33	0.0498449298419	0.0660377358491	0.0852601636253	1	1	1
0	sample_1	33	SNV_34	0.187016750784	0.217391304348	0.249766577009	1	1	1
0	sample_1	34	SNV_35	0.0414555036902	0.0572916666667	0.0763364639717	1	1	1
0	sample_1	35	SNV_36	0.0119688380124	0.021164021164	0.034161723664	1	1	1
0	sample_1	36	SNV_37	0.071918081863	0.0918367346939	0.114636702085	1	1	1
0	sample_1	37	SNV_38	0.0622064324838	0.0815217391304	0.10403575898	1	1	0.983786	2	2	0.0162137
0	sample_1	38	SNV_39	0.40895306318	0.445595854922	0.482664725639	1	1	1
0	sample_1	39	SNV_40	0.353822301642	0.391812865497	0.430692097513	1	1	1
0	sample_1	40	SNV_41	0.0378812926345	0.0531914893617	0.0719490151534	1	1	0.999018	2	2	0.000982325
0	sample_1	41	SNV_42	0.0499458128841	0.0670103092784	0.0872675179012	1	1	0.994005	3	2	0.00599453
0	sample_1	42	SNV_43	0.0206372588598	0.0324324324324	0.0479655131232	1	1	0.904216	3	3	0.0957836
0	sample_1	43	SNV_44	0.185986458229	0.214285714286	0.244448993196	1	1	1
0	sample_1	44	SNV_45	0.0266851239817	0.0392156862745	0.0550706834613	1	1	0.999913	2	0	8.73649e-05
0	sample_1	45	SNV_46	0.153763033527	0.18009478673	0.208488665183	1	1	1
0	sample_1	46	SNV_47	0.041551272306	0.0566037735849	0.0745885803077	1	1	1
0	sample_1	47	SNV_48	0.0481772702759	0.0646766169154	0.0842629380876	1	0	0.0167813	1	1	0.983219
0	sample_1	48	SNV_49	0.412513568704	0.448275862069	0.484453996055	1	1	1
0	sample_1	49	SNV_50	0.201703350107	0.231958762887	0.264207047167	1	1	1
1	sample_2	0	SNV_1	0.475784750654	0.513227513228	0.550670275801	1	1	1	2	1	0
1	sample_2	1	SNV_2	0.747571132214	0.778894472362	0.808282100478	1	0	0.839297	1	1	0.160703
1	sample_2	2	SNV_3	0.151503674387	0.178571428571	0.207935840687	1	1	0.109049	3	3	0.890951
1	sample_2	3	SNV_4	0.177538946668	0.206030150754	0.236752593714	1	0	0.150992	1	1	0.849008
1	sample_2	4	SNV_5	0.439042569793	0.475247524752	0.511452479712	1	1	0.996326	2	1	0.00367369
1	sample_2	5	SNV_6	0.205187001404	0.234449760766	0.26564000727	1	1	0.909246	3	3	0.090754
1	sample_2	6	SNV_7	0.407728694669	0.442857142857	0.478394061373	1	1	1
1	sample_2	7	SNV_8	0.388603116966	0.425531914894	0.462890117448	1	1	0.404312	2	2	0.595688
1	sample_2	8	SNV_9	0.172849120967	0.199134199134	0.227150629756	1	1	0.952426	3	3	0.0475736
1	sample_2	9	SNV_10	0.387520778166	0.421052631579	0.454974390265	1	1	0.968678	2	0	0.0313217
1	sample_2	10	SNV_11	0.372072653695	0.406698564593	0.44213443832	1	1	1
1	sample_2	11	SNV_12	0.0	0.0	0.00538661298868	1	1	0.165734	2	0	0.834266
1	sample_2	12	SNV_13	0.319030611206	0.352941176471	0.388048585215	1	1	1
1	sample_2	13	SNV_14	0.203026672964	0.234636871508	0.268329178939	1	1	1
1	sample_2	14	SNV_15	0.365016614272	0.401041666667	0.437909410345	1	1	1
1	sample_2	15	SNV_16	0.375745699007	0.410377358491	0.445411711689	1	1	1
1	sample_2	16	SNV_17	0.318934765459	0.352112676056	0.386461571733	1	1	1
1	sample_2	17	SNV_18	0.170448422309	0.197247706422	0.226145729652	1	1	1
1	sample_2	18	SNV_19	0.512909498658	0.549019607843	0.584714658302	1	1	1
1	sample_2	19	SNV_20	0.244806759504	0.277486910995	0.311714051905	1	1	0.153506	2	1	0.846494
1	sample_2	20	SNV_21	0.00128243172841	0.00497512437811	0.0126924371067	1	0	0.836061	1	1	0.163939
1	sample_2	21	SNV_22	0.455528749255	0.494318181818	0.533107614381	1	1	1
