4 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	vaf_lb	vaf_mean	vaf_ub	mu	x	y
0	sample_1	0	SNV_1	0.0807206378534	0.131818181818	0.197567351293	1	1	0.882149	2	0	0.117851
0	sample_1	1	SNV_2	0.304901693991	0.39175257732	0.483335720317	1	1	1
0	sample_1	2	SNV_3	0.369759307563	0.456730769231	0.545622736361	1	1	0.998091	3	1	0.0019093
0	sample_1	3	SNV_4	0.313546228497	0.399014778325	0.488579265046	1	0	0.00789966	1	1	0.9921
0	sample_1	4	SNV_5	0.358788169793	0.447236180905	0.53820328094	1	1	1
0	sample_1	5	SNV_6	0.0150697648934	0.0437158469945	0.0941935247058	1	1	0.481078	3	2	0.518922
0	sample_1	6	SNV_7	0.341294652512	0.429292929293	0.520364161771	1	1	1
0	sample_1	7	SNV_8	0.733338272482	0.814207650273	0.880143762279	1	0	0.866235	1	1	0.133765
0	sample_1	8	SNV_9	0.469240537123	0.559405940594	0.647074455969	1	1	0.471429	3	1	0.528571
0	sample_1	9	SNV_10	0.326645137223	0.415789473684	0.508624499234	1	1	1
0	sample_1	10	SNV_11	0.345676113137	0.432038834951	0.521417397845	1	1	1
0	sample_1	11	SNV_12	0.323822659541	0.406392694064	0.492919758995	1	1	1
0	sample_1	12	SNV_13	0.33533029524	0.421568627451	0.511377336473	1	1	1
0	sample_1	13	SNV_14	0.329164985864	0.41935483871	0.513278666355	1	1	1
0	sample_1	14	SNV_15	0.382499353993	0.467889908257	0.554623081298	1	1	1
0	sample_1	15	SNV_16	0.316572294042	0.40782122905	0.503443116215	1	1	0.135205	2	0	0.864795
0	sample_1	16	SNV_17	0.324343547201	0.409756097561	0.499261901133	1	1	1
0	sample_1	17	SNV_18	0.295569247356	0.384615384615	0.479101639585	1	1	1
0	sample_1	18	SNV_19	0.289478966179	0.367965367965	0.451246758928	1	1	1
0	sample_1	19	SNV_20	0.420239781005	0.509900990099	0.599282880785	1	1	1
0	sample_1	20	SNV_21	0.35214118468	0.438095238095	0.526497349994	1	1	1
0	sample_1	21	SNV_22	0.0217569350018	0.0549450549451	0.109607840734	1	1	0.936657	2	1	0.0633425
0	sample_1	22	SNV_23	0.538177008632	0.62331838565	0.703557683386	1	0	0.820323	1	1	0.179677
0	sample_1	23	SNV_24	0.415661997726	0.504901960784	0.593863917727	1	1	1	3	0	0
0	sample_1	24	SNV_25	0.33733504244	0.427807486631	0.521439286016	1	1	1
0	sample_1	25	SNV_26	0.397940115576	0.489583333333	0.581512936147	1	1	1	3	0	0
0	sample_1	26	SNV_27	0.324237843328	0.413978494624	0.508019816109	1	1	1
0	sample_1	27	SNV_28	0.41221481905	0.497737556561	0.583527552627	1	1	0.0643314	2	0	0.935669
0	sample_1	28	SNV_29	0.0317256876043	0.0676328502415	0.121921060419	1	1	1
0	sample_1	29	SNV_30	0.145638837873	0.211267605634	0.288504182658	1	1	0.0643314	3	1	0.935669
0	sample_1	30	SNV_31	0.384409641944	0.472906403941	0.56279462446	1	1	1
0	sample_1	31	SNV_32	0.305249036214	0.38785046729	0.474952617366	1	1	1
0	sample_1	32	SNV_33	0.0164796775389	0.0443349753695	0.0920011531226	1	1	1
0	sample_1	33	SNV_34	0.180970639477	0.252380952381	0.333822145358	1	1	0.0751709	2	2	0.924829
0	sample_1	34	SNV_35	0.395875095528	0.481651376147	0.568234330251	1	1	1
0	sample_1	35	SNV_36	0.399078741359	0.487804878049	0.576808283916	1	1	1
0	sample_1	36	SNV_37	0.0431827961224	0.0815450643777	0.135600987828	1	1	1
0	sample_1	37	SNV_38	0.352925544031	0.440594059406	0.530759462877	1	1	0.996664	2	1	0.00333553
0	sample_1	38	SNV_39	5.81039745984e-05	0.00520833333333	0.0339107351528	1	0	0.929365	1	1	0.0706349
0	sample_1	39	SNV_40	0.299982343106	0.385	0.475211661656	1	1	0.900278	3	0	0.0997218
0	sample_1	40	SNV_41	0.278949142381	0.359813084112	0.446154905767	1	1	1
0	sample_1	41	SNV_42	0.383771465354	0.46976744186	0.557115556362	1	1	1
0	sample_1	42	SNV_43	0.374087548995	0.460093896714	0.54799943823	1	1	1
0	sample_1	43	SNV_44	0.0114474026017	0.0362694300518	0.0822865220369	1	1	1
0	sample_1	44	SNV_45	0.771449920972	0.842857142857	0.899982920365	1	0	0.931762	1	1	0.0682383
0	sample_1	45	SNV_46	0.391102906155	0.483870967742	0.57751145624	1	1	1
0	sample_1	46	SNV_47	0.296742747051	0.381188118812	0.470792532578	1	1	1
0	sample_1	47	SNV_48	0.191905982303	0.268421052632	0.35568405926	1	1	0.174038	3	0	0.825962
0	sample_1	48	SNV_49	0.329127000093	0.421348314607	0.51738770902	1	1	1	2	2	0
0	sample_1	49	SNV_50	0.0293963477897	0.0674157303371	0.126676711231	1	1	1
1	sample_2	0	SNV_1	0.183209674956	0.257731958763	0.343257532796	1	1	0.91675	2	0	0.0832495
1	sample_2	1	SNV_2	0.324241517527	0.412371134021	0.504149428904	1	1	1
1	sample_2	2	SNV_3	0.355989425505	0.439461883408	0.525311721441	1	1	0.999259	3	1	0.000741264
1	sample_2	3	SNV_4	0.314202236407	0.401015228426	0.491988587476	1	0	0.126191	1	1	0.873809
1	sample_2	4	SNV_5	0.365886511092	0.452380952381	0.54078536556	1	1	1
1	sample_2	5	SNV_6	0.0318821776563	0.0702702702703	0.129080828155	1	1	0.593752	3	2	0.406248
1	sample_2	6	SNV_7	0.404669770444	0.494949494949	0.585511343594	1	1	1
1	sample_2	7	SNV_8	0.600708330275	0.688442211055	0.768081596882	1	0	0.731951	1	1	0.268049
1	sample_2	8	SNV_9	0.314991936638	0.397260273973	0.483471183384	1	1	0.568877	3	1	0.431123
1	sample_2	9	SNV_10	0.37938381907	0.469387755102	0.560806847361	1	1	1
1	sample_2	10	SNV_11	0.43384189376	0.525773195876	0.616281412821	1	1	1
1	sample_2	11	SNV_12	0.39676467959	0.489361702128	0.582248090361	1	1	1
1	sample_2	12	SNV_13	0.197531652992	0.269406392694	0.350593806311	1	1	1
1	sample_2	13	SNV_14	0.18526470484	0.260416666667	0.346664891313	1	1	1
1	sample_2	14	SNV_15	0.292109030962	0.38202247191	0.477429016967	1	1	1
1	sample_2	15	SNV_16	0.188184205012	0.260869565217	0.343764909131	1	1	0.374173	2	0	0.625827
1	sample_2	16	SNV_17	0.335187080136	0.418181818182	0.504612644108	1	1	1
1	sample_2	17	SNV_18	0.182836311982	0.254807692308	0.336888764853	1	1	1
1	sample_2	18	SNV_19	0.131803462837	0.19028340081	0.25954121131	1	1	1
1	sample_2	19	SNV_20	0.370913599094	0.458536585366	0.548094464079	1	1	1
1	sample_2	20	SNV_21	0.334389587567	0.424731182796	0.518813035152	1	1	1
1	sample_2	21	SNV_22	0.100395409195	0.161290322581	0.238164752244	1	1	0.975073	2	1	0.0249269
1	sample_2	22	SNV_23	0.218353345806	0.295566502463	0.381698670615	1	0	0.491641	1	1	0.508359
1	sample_2	23	SNV_24	0.32269615735	0.410256410256	0.502012841417	1	1	1	3	0	0
1	sample_2	24	SNV_25	0.109800209681	0.171875	0.248978423765	1	1	1
1	sample_2	25	SNV_26	0.34166591378	0.428571428571	0.518511739118	1	1	1	3	0	0
1	sample_2	26	SNV_27	0.293574019163	0.373873873874	0.45907950749	1	1	1
1	sample_2	27	SNV_28	0.384857947192	0.474747474747	0.565482358362	1	1	0.0890451	2	0	0.910955
1	sample_2	28	SNV_29	0.093628287518	0.150753768844	0.223329558287	1	1	1
1	sample_2	29	SNV_30	0.158315710425	0.227722772277	0.308893742918	1	1	0.0890451	3	1	0.910955
1	sample_2	30	SNV_31	0.38347007445	0.475935828877	0.569271167201	1	1	1
1	sample_2	31	SNV_32	0.14941186363	0.220430107527	0.304294654928	1	1	1
1	sample_2	32	SNV_33	0.137542585354	0.209302325581	0.295661461234	1	1	1
1	sample_2	33	SNV_34	0.160438082111	0.234636871508	0.321706879475	1	1	0.0982153	2	2	0.901785
1	sample_2	34	SNV_35	0.37083682818	0.461139896373	0.553437038627	1	1	1
1	sample_2	35	SNV_36	0.36574610024	0.460227272727	0.556794780254	1	1	1
1	sample_2	36	SNV_37	0.139896858493	0.205882352941	0.284522599749	1	1	1
1	sample_2	37	SNV_38	0.407895599798	0.497512437811	0.587409328442	1	1	0.975125	2	1	0.0248753
1	sample_2	38	SNV_39	5.81039745984e-05	0.00520833333333	0.0339107351528	1	0	0.904293	1	1	0.0957065
1	sample_2	39	SNV_40	0.175425633709	0.247524752475	0.33026937871	1	1	0.974017	3	0	0.0259826
1	sample_2	40	SNV_41	0.21827933411	0.294685990338	0.379918497945	1	1	1
1	sample_2	41	SNV_42	0.374934997978	0.470930232558	0.568434826172	1	1	1
1	sample_2	42	SNV_43	0.338464923625	0.42380952381	0.51213441162	1	1	1
1	sample_2	43	SNV_44	0.106279022106	0.170454545455	0.250957410432	1	1	1
1	sample_2	44	SNV_45	0.754205417428	0.827751196172	0.887716078274	1	0	0.905303	1	1	0.0946967
1	sample_2	45	SNV_46	0.335871297387	0.424870466321	0.516977542742	1	1	1
1	sample_2	46	SNV_47	0.38415199008	0.474489795918	0.565677173599	1	1	1
1	sample_2	47	SNV_48	0.128349972004	0.188596491228	0.260850907754	1	1	0.426281	3	0	0.573719
1	sample_2	48	SNV_49	0.170345877608	0.242424242424	0.325666259704	1	1	1	2	2	0
1	sample_2	49	SNV_50	0.0971851828084	0.155	0.227986081277	1	1	1
2	sample_3	0	SNV_1	0.0	0.0	0.0194172447039	1	1	0.991598	2	0	0.00840225
2	sample_3	1	SNV_2	0.270973707456	0.35	0.434908508494	1	1	1
2	sample_3	2	SNV_3	0.283714060195	0.372881355932	0.468397132272	1	1	0.900827	3	1	0.0991731
2	sample_3	3	SNV_4	0.126625907464	0.190954773869	0.268861705502	1	0	0.176308	1	1	0.823692
2	sample_3	4	SNV_5	0.389455978588	0.481481481481	0.574372427976	1	1	1
2	sample_3	5	SNV_6	0.00180728520008	0.0136363636364	0.0452043259693	1	1	0.976777	3	2	0.0232225
2	sample_3	6	SNV_7	0.320119914785	0.414201183432	0.512490559942	1	1	1
2	sample_3	7	SNV_8	0.346856678982	0.436842105263	0.529969879764	1	0	0.403548	1	1	0.596452
2	sample_3	8	SNV_9	0.0288766801932	0.0662983425414	0.124627654299	1	1	0.958342	3	1	0.0416585
2	sample_3	9	SNV_10	0.237467614864	0.313636363636	0.397023719319	1	1	1
2	sample_3	10	SNV_11	0.243094042034	0.326203208556	0.417487047195	1	1	1
2	sample_3	11	SNV_12	0.411399169808	0.497695852535	0.584262212395	1	1	1
2	sample_3	12	SNV_13	0.0301475102339	0.0666666666667	0.122614014322	1	1	1
2	sample_3	13	SNV_14	0.0280078383127	0.0619047619048	0.114179535637	1	1	1
2	sample_3	14	SNV_15	0.228403860619	0.310160427807	0.400522949436	1	1	1
2	sample_3	15	SNV_16	0.0142343618595	0.0414507772021	0.0894092183343	1	1	0.634705	2	0	0.365295
